,APP_USER_SN,count_province,total_booking
3572,379268.0,2,7
3573,379441.0,2,7
3574,379456.0,2,19
3575,379516.0,2,2
3576,379649.0,2,2
3577,379662.0,2,2
3578,379720.0,2,3
3579,379750.0,2,42
3580,379804.0,2,7
3581,379912.0,2,14
3582,380130.0,2,11
3583,380162.0,2,8
3584,380227.0,2,3
3585,380300.0,2,5
3586,380757.0,2,2
3587,380900.0,2,4
3588,381359.0,2,13
3589,381564.0,2,3
3590,381576.0,2,5
3591,381609.0,2,2
3592,381905.0,2,8
3593,382146.0,2,23
3594,382170.0,2,11
3595,382322.0,2,4
3596,382335.0,2,7
3597,382451.0,2,6
3598,382545.0,2,14
3599,382562.0,2,4
3600,382765.0,2,63
3601,383094.0,2,14
3602,383129.0,2,34
3603,383150.0,2,2
3604,383209.0,2,3
3605,383581.0,2,9
3606,383966.0,2,4
3607,384049.0,2,3
3608,384237.0,2,9
3609,384461.0,2,24
3610,384473.0,2,9
3611,384693.0,2,20
3612,384878.0,2,102
3613,384986.0,2,17
3614,385089.0,2,2
3615,385243.0,2,4
3616,385303.0,2,7
3617,385315.0,2,6
3618,385580.0,2,11
3619,385591.0,2,2
3620,385642.0,2,10
3621,385804.0,2,2
3622,385834.0,2,4
3623,386175.0,2,5
3624,386538.0,2,3
3625,386713.0,2,10
3626,386810.0,2,24
3627,387145.0,2,33
3628,387153.0,2,7
3629,387687.0,2,5
3630,387959.0,2,5
3631,388269.0,2,68
3632,388273.0,2,263
3633,388354.0,2,7
3634,388492.0,2,24
3635,388782.0,2,7
3636,388792.0,2,4
3637,388793.0,2,10
3638,388854.0,2,3
3639,388856.0,2,3
3640,388864.0,2,4
3641,388913.0,2,9
3642,389113.0,2,10
3643,389209.0,2,13
3644,389211.0,2,6
3645,389261.0,2,20
3646,389268.0,2,17
3647,389339.0,2,3
3648,389468.0,2,6
3649,389574.0,2,22
3650,389603.0,2,16
3651,389634.0,2,3
3652,389688.0,2,16
3653,389834.0,2,21
3654,389956.0,2,3
3655,390108.0,2,7
3656,390338.0,2,12
3657,390526.0,2,20
3658,390755.0,2,2
3659,390831.0,2,6
3660,391071.0,2,40
3661,391263.0,2,5
3662,391934.0,2,4
3663,392203.0,2,6
3664,392231.0,2,14
3665,392350.0,2,2
3666,392538.0,2,3
3667,392566.0,2,4
3668,392642.0,2,11
3669,392701.0,2,5
3670,392820.0,2,3
3671,393012.0,2,20
3672,393070.0,2,8
3673,393093.0,2,2
3674,393166.0,2,7
3675,393232.0,2,3
3676,393266.0,2,3
3677,393769.0,2,3
3678,394169.0,2,24
3679,394399.0,2,11
3680,394450.0,2,15
3681,394801.0,2,4
3682,394812.0,2,2
3683,395009.0,2,8
3684,395136.0,2,3
3685,395141.0,2,13
3686,395213.0,2,22
3687,395514.0,2,4
3688,395609.0,2,3
3689,395649.0,2,15
3690,395738.0,2,9
3691,395962.0,2,6
3692,396081.0,2,31
3693,396310.0,2,17
3694,396328.0,2,8
3695,396461.0,2,18
3696,396873.0,2,78
3697,396906.0,2,2
3698,396911.0,2,4
3699,396938.0,2,5
3700,396977.0,2,7
3701,397179.0,2,25
3702,397211.0,2,7
3703,397536.0,2,17
3704,397542.0,2,5
3705,397592.0,2,4
3706,397604.0,2,11
3707,397719.0,2,2
3708,397799.0,2,16
3709,397805.0,2,5
3710,397879.0,2,5
3711,397906.0,2,24
3712,398000.0,2,3
3713,398074.0,2,3
3714,398137.0,2,4
3715,398215.0,2,9
3716,398220.0,2,2
3717,398329.0,2,17
3718,398342.0,2,35
3719,398523.0,2,6
3720,398623.0,2,2
3721,398665.0,2,13
3722,398742.0,2,3
3723,398882.0,2,18
3724,398938.0,2,2
3725,398961.0,2,12
3726,399066.0,2,2
3727,399477.0,2,14
3728,399494.0,2,15
3729,399803.0,2,13
3730,399987.0,2,2
3731,399996.0,2,11
3732,400006.0,2,7
3733,400700.0,2,3
3734,400846.0,2,2
3735,400852.0,2,4
3736,401102.0,2,7
3737,401172.0,2,9
3738,401382.0,2,11
3739,401462.0,2,8
3740,401662.0,2,6
3741,401691.0,2,5
3742,401803.0,2,4
3743,401960.0,2,13
3744,402092.0,2,5
3745,402317.0,2,8
3746,402428.0,2,18
3747,402620.0,2,3
3748,402761.0,2,10
3749,402888.0,2,8
3750,402944.0,2,3
3751,402957.0,2,3
3752,402960.0,2,8
3753,403083.0,2,29
3754,403091.0,2,16
3755,403137.0,2,3
3756,403144.0,2,6
3757,403178.0,2,11
3758,403200.0,2,5
3759,403204.0,2,7
3760,403235.0,2,17
3761,403442.0,2,2
3762,403522.0,2,3
3763,403602.0,2,6
3764,403674.0,2,3
3765,403701.0,2,3
3766,403714.0,2,3
3767,403838.0,2,2
3768,403852.0,2,6
3769,404025.0,2,5
3770,404303.0,2,4
3771,404398.0,2,12
3772,404414.0,2,2
3773,404433.0,2,2
3774,404496.0,2,12
3775,404690.0,2,3
3776,405231.0,2,2
3777,405339.0,2,6
3778,405474.0,2,13
3779,405493.0,2,6
3780,405658.0,2,10
3781,405671.0,2,4
3782,405795.0,2,2
3783,405846.0,2,15
3784,405908.0,2,9
3785,406213.0,2,4
3786,406238.0,2,4
3787,406509.0,2,11
3788,406536.0,2,8
3789,406603.0,2,7
3790,406618.0,2,12
3791,406674.0,2,2
3792,406771.0,2,11
3793,406783.0,2,7
3794,406825.0,2,3
3795,406834.0,2,5
3796,406863.0,2,4
3797,406897.0,2,5
3798,407000.0,2,2
3799,407243.0,2,11
3800,407334.0,2,2
3801,407578.0,2,9
3802,407729.0,2,4
3803,407950.0,2,2
3804,407980.0,2,2
3805,408073.0,2,2
3806,408192.0,2,57
3807,408272.0,2,3
3808,408561.0,2,7
3809,408595.0,2,3
3810,408641.0,2,16
3811,408720.0,2,9
3812,408888.0,2,22
3813,408919.0,2,7
3814,408946.0,2,14
3815,408949.0,2,5
3816,408974.0,2,2
3817,408993.0,2,11
3818,409037.0,2,18
3819,409130.0,2,6
3820,409270.0,2,4
3821,409281.0,2,2
3822,409285.0,2,7
3823,409350.0,2,2
3824,409361.0,2,19
3825,409438.0,2,2
3826,409473.0,2,7
3827,409544.0,2,6
3828,409758.0,2,9
3829,409808.0,2,8
3830,409955.0,2,3
3831,409978.0,2,5
3832,410061.0,2,3
3833,410116.0,2,5
3834,410405.0,2,14
3835,410448.0,2,6
3836,410511.0,2,11
3837,410582.0,2,5
3838,410679.0,2,7
3839,410921.0,2,34
3840,411228.0,2,7
3841,411295.0,2,8
3842,411363.0,2,6
3843,411422.0,2,2
3844,411549.0,2,3
3845,411663.0,2,6
3846,411935.0,2,8
3847,412041.0,2,14
3848,412140.0,2,4
3849,412438.0,2,10
3850,412644.0,2,5
3851,412653.0,2,10
3852,412692.0,2,16
3853,412695.0,2,3
3854,412760.0,2,7
3855,412853.0,2,14
3856,412950.0,2,2
3857,413133.0,2,5
3858,413167.0,2,9
3859,413379.0,2,2
3860,413424.0,2,7
3861,413510.0,2,4
3862,413586.0,2,9
3863,413710.0,2,6
3864,413724.0,2,6
3865,413769.0,2,2
3866,414060.0,2,7
3867,414103.0,2,6
3868,414152.0,2,29
3869,414281.0,2,9
3870,414423.0,2,4
3871,414437.0,2,2
3872,414444.0,2,21
3873,414453.0,2,7
3874,414529.0,2,2
3875,414544.0,2,3
3876,414670.0,2,2
3877,414812.0,2,29
3878,414814.0,2,15
3879,414828.0,2,3
3880,414838.0,2,2
3881,414851.0,2,21
3882,414927.0,2,2
3883,414973.0,2,22
3884,415026.0,2,11
3885,415057.0,2,10
3886,415074.0,2,11
3887,415129.0,2,2
3888,415229.0,2,2
3889,415310.0,2,3
3890,415320.0,2,6
3891,415511.0,2,16
3892,415514.0,2,11
3893,415676.0,2,6
3894,415816.0,2,3
3895,415819.0,2,3
3896,415931.0,2,18
3897,416047.0,2,7
3898,416110.0,2,6
3899,416151.0,2,3
3900,416317.0,2,5
3901,416318.0,2,2
3902,416407.0,2,3
3903,416507.0,2,6
3904,416853.0,2,11
3905,416874.0,2,13
3906,416964.0,2,17
3907,417044.0,2,4
3908,417047.0,2,5
3909,417077.0,2,20
3910,417184.0,2,5
3911,417346.0,2,27
3912,417475.0,2,8
3913,417535.0,2,3
3914,417644.0,2,30
3915,417657.0,2,3
3916,417668.0,2,10
3917,417751.0,2,10
3918,417856.0,2,19
3919,417949.0,2,7
3920,418129.0,2,10
3921,418144.0,2,8
3922,418179.0,2,7
3923,418367.0,2,3
3924,418405.0,2,8
3925,418410.0,2,15
3926,418474.0,2,3
3927,418514.0,2,4
3928,418554.0,2,6
3929,418723.0,2,2
3930,418755.0,2,3
3931,418811.0,2,9
3932,418844.0,2,3
3933,418865.0,2,3
3934,418952.0,2,9
3935,418998.0,2,12
3936,419037.0,2,30
3937,419081.0,2,2
3938,419094.0,2,2
3939,419099.0,2,9
3940,419156.0,2,7
3941,419355.0,2,12
3942,419401.0,2,3
3943,419610.0,2,2
3944,419697.0,2,11
3945,419736.0,2,6
3946,419775.0,2,2
3947,419855.0,2,2
3948,419930.0,2,10
3949,420010.0,2,20
3950,420382.0,2,8
3951,420410.0,2,10
3952,420624.0,2,3
3953,420662.0,2,6
3954,420689.0,2,31
3955,420710.0,2,4
3956,420724.0,2,12
3957,420817.0,2,2
3958,420829.0,2,3
3959,420910.0,2,2
3960,420914.0,2,4
3961,420987.0,2,24
3962,421118.0,2,5
3963,421264.0,2,35
3964,421493.0,2,2
3965,421755.0,2,2
3966,421927.0,2,3
3967,421947.0,2,4
3968,422012.0,2,24
3969,422107.0,2,6
3970,422172.0,2,4
3971,422187.0,2,4
3972,422593.0,2,3
3973,422601.0,2,9
3974,422633.0,2,10
3975,422690.0,2,8
3976,422877.0,2,5
3977,422903.0,2,7
3978,422974.0,2,3
3979,423151.0,2,10
3980,423173.0,2,3
3981,423252.0,2,5
3982,423291.0,2,5
3983,423377.0,2,3
3984,423387.0,2,9
3985,423399.0,2,14
3986,423463.0,2,4
3987,423684.0,2,2
3988,423771.0,2,7
3989,423923.0,2,5
3990,423951.0,2,3
3991,423961.0,2,27
3992,423988.0,2,8
3993,423996.0,2,5
3994,424000.0,2,6
3995,424018.0,2,13
3996,424045.0,2,29
3997,424203.0,2,11
3998,424230.0,2,18
3999,424303.0,2,10
4000,424309.0,2,8
4001,424363.0,2,4
4002,424441.0,2,4
4003,424507.0,2,5
4004,424509.0,2,29
4005,424553.0,2,4
4006,424572.0,2,13
4007,424633.0,2,10
4008,424648.0,2,2
4009,424682.0,2,6
4010,424716.0,2,8
4011,424748.0,2,11
4012,424771.0,2,4
4013,424870.0,2,24
4014,424891.0,2,2
4015,424906.0,2,5
4016,424957.0,2,10
4017,425055.0,2,11
4018,425069.0,2,5
4019,425072.0,2,8
4020,425256.0,2,5
4021,425258.0,2,3
4022,425292.0,2,9
4023,425397.0,2,12
4024,425429.0,2,3
4025,425443.0,2,3
4026,425576.0,2,5
4027,425598.0,2,19
4028,425644.0,2,7
4029,425681.0,2,8
4030,425913.0,2,7
4031,425942.0,2,7
4032,426020.0,2,2
4033,426073.0,2,4
4034,426155.0,2,6
4035,426534.0,2,10
4036,426813.0,2,6
4037,426824.0,2,5
4038,426941.0,2,23
4039,427012.0,2,5
4040,427047.0,2,3
4041,427284.0,2,18
4042,427327.0,2,14
4043,427423.0,2,9
4044,427482.0,2,6
4045,427552.0,2,5
4046,427634.0,2,2
4047,427726.0,2,3
4048,427774.0,2,9
4049,427886.0,2,6
4050,428030.0,2,17
4051,428039.0,2,13
4052,428041.0,2,27
4053,428109.0,2,5
4054,428239.0,2,13
4055,428290.0,2,7
4056,428314.0,2,2
4057,428476.0,2,2
4058,428482.0,2,3
4059,428743.0,2,25
4060,428771.0,2,15
4061,428804.0,2,5
4062,428806.0,2,4
4063,428887.0,2,2
4064,429028.0,2,2
4065,429047.0,2,3
4066,429082.0,2,4
4067,429244.0,2,14
4068,429264.0,2,5
4069,429329.0,2,11
4070,429353.0,2,28
4071,429362.0,2,4
4072,429382.0,2,7
4073,429531.0,2,3
4074,429662.0,2,9
4075,429689.0,2,5
4076,429825.0,2,4
4077,429843.0,2,2
4078,429887.0,2,5
4079,429900.0,2,3
4080,429965.0,2,11
4081,430320.0,2,3
4082,430440.0,2,15
4083,430465.0,2,5
4084,430549.0,2,2
4085,430557.0,2,4
4086,430681.0,2,6
4087,430695.0,2,7
4088,430819.0,2,10
4089,430923.0,2,6
4090,431188.0,2,13
4091,431221.0,2,8
4092,431249.0,2,3
4093,431284.0,2,2
4094,431288.0,2,3
4095,431295.0,2,2
4096,431654.0,2,4
4097,431657.0,2,24
4098,431699.0,2,2
4099,431789.0,2,9
4100,431818.0,2,3
4101,431820.0,2,31
4102,431826.0,2,2
4103,432053.0,2,3
4104,432218.0,2,16
4105,432277.0,2,18
4106,432319.0,2,7
4107,432568.0,2,11
4108,432587.0,2,3
4109,432854.0,2,2
4110,432926.0,2,2
4111,432983.0,2,4
4112,432999.0,2,20
4113,433058.0,2,34
4114,433132.0,2,6
4115,433644.0,2,3
4116,433653.0,2,3
4117,433691.0,2,3
4118,433819.0,2,10
4119,433902.0,2,11
4120,433911.0,2,4
4121,433917.0,2,7
4122,433975.0,2,2
4123,434002.0,2,39
4124,434115.0,2,2
4125,434137.0,2,3
4126,434201.0,2,4
4127,434437.0,2,6
4128,434532.0,2,23
4129,434581.0,2,4
4130,434618.0,2,4
4131,434643.0,2,10
4132,434747.0,2,25
4133,434860.0,2,3
4134,434867.0,2,4
4135,434902.0,2,7
4136,435089.0,2,4
4137,435272.0,2,14
4138,435477.0,2,6
4139,435489.0,2,18
4140,435556.0,2,5
4141,435604.0,2,9
4142,435644.0,2,7
4143,435774.0,2,2
4144,435827.0,2,3
4145,436030.0,2,4
4146,436037.0,2,6
4147,436173.0,2,10
4148,436352.0,2,8
4149,436413.0,2,15
4150,436439.0,2,10
4151,436448.0,2,8
4152,436564.0,2,3
4153,436577.0,2,3
4154,436703.0,2,5
4155,436964.0,2,21
4156,436996.0,2,10
4157,436997.0,2,9
4158,437030.0,2,3
4159,437032.0,2,5
4160,437133.0,2,3
4161,437169.0,2,8
4162,437528.0,2,5
4163,437590.0,2,16
4164,437651.0,2,17
4165,437679.0,2,15
4166,437695.0,2,4
4167,437722.0,2,14
4168,437801.0,2,2
4169,437909.0,2,4
4170,437912.0,2,3
4171,437918.0,2,4
4172,437964.0,2,2
4173,437981.0,2,3
4174,438001.0,2,19
4175,438002.0,2,2
4176,438008.0,2,2
4177,438025.0,2,4
4178,438132.0,2,8
4179,438146.0,2,6
4180,438425.0,2,2
4181,438531.0,2,10
4182,438580.0,2,9
4183,438582.0,2,2
4184,438596.0,2,21
4185,438681.0,2,10
4186,438698.0,2,7
4187,438707.0,2,2
4188,438743.0,2,8
4189,438761.0,2,2
4190,438976.0,2,6
4191,439064.0,2,6
4192,439089.0,2,14
4193,439092.0,2,12
4194,439152.0,2,16
4195,439193.0,2,4
4196,439438.0,2,17
4197,439582.0,2,2
4198,439669.0,2,21
4199,439688.0,2,2
4200,439793.0,2,2
4201,439906.0,2,8
4202,439945.0,2,7
4203,440005.0,2,14
4204,440017.0,2,4
4205,440101.0,2,2
4206,440148.0,2,5
4207,440195.0,2,2
4208,440442.0,2,13
4209,440499.0,2,11
4210,440562.0,2,2
4211,440615.0,2,2
4212,440622.0,2,3
4213,440653.0,2,3
4214,440811.0,2,8
4215,440845.0,2,2
4216,440878.0,2,18
4217,440891.0,2,2
4218,441044.0,2,18
4219,441052.0,2,2
4220,441062.0,2,5
4221,441097.0,2,2
4222,441253.0,2,15
4223,441426.0,2,3
4224,441580.0,2,2
4225,441591.0,2,16
4226,441859.0,2,4
4227,441882.0,2,11
4228,441900.0,2,2
4229,441918.0,2,10
4230,442059.0,2,7
4231,442272.0,2,9
4232,442352.0,2,12
4233,442388.0,2,7
4234,442424.0,2,2
4235,442468.0,2,11
4236,442579.0,2,2
4237,442643.0,2,5
4238,442709.0,2,10
4239,442767.0,2,11
4240,442887.0,2,2
4241,442908.0,2,2
4242,443193.0,2,5
4243,443211.0,2,2
4244,443478.0,2,3
4245,443514.0,2,8
4246,443582.0,2,4
4247,443912.0,2,2
4248,443953.0,2,2
4249,444008.0,2,5
4250,444051.0,2,4
4251,444133.0,2,15
4252,444208.0,2,2
4253,444448.0,2,5
4254,444523.0,2,6
4255,444735.0,2,15
4256,444775.0,2,2
4257,444952.0,2,26
4258,445108.0,2,7
4259,445129.0,2,8
4260,445188.0,2,3
4261,445212.0,2,5
4262,445368.0,2,7
4263,445369.0,2,3
4264,445446.0,2,24
4265,445499.0,2,7
4266,445512.0,2,13
4267,445546.0,2,3
4268,445579.0,2,14
4269,445696.0,2,12
4270,445698.0,2,2
4271,445874.0,2,15
4272,446042.0,2,2
4273,446116.0,2,2
4274,446117.0,2,9
4275,446125.0,2,10
4276,446203.0,2,2
4277,446215.0,2,6
4278,446251.0,2,2
4279,446255.0,2,23
4280,446264.0,2,9
4281,446352.0,2,7
4282,446530.0,2,2
4283,446604.0,2,4
4284,446774.0,2,2
4285,446906.0,2,11
4286,447223.0,2,2
4287,447252.0,2,2
4288,447305.0,2,12
4289,447307.0,2,2
4290,447354.0,2,5
4291,447375.0,2,9
4292,447436.0,2,4
4293,447505.0,2,4
4294,447746.0,2,3
4295,447789.0,2,7
4296,447889.0,2,5
4297,447980.0,2,14
4298,448004.0,2,13
4299,448027.0,2,14
4300,448142.0,2,9
4301,448180.0,2,2
4302,448272.0,2,3
4303,448279.0,2,2
4304,448291.0,2,8
4305,448329.0,2,4
4306,448434.0,2,6
4307,448442.0,2,6
4308,448502.0,2,2
4309,448603.0,2,5
4310,448860.0,2,7
4311,448917.0,2,15
4312,448973.0,2,9
4313,448994.0,2,4
4314,449176.0,2,4
4315,449239.0,2,2
4316,449257.0,2,8
4317,449504.0,2,6
4318,449512.0,2,2
4319,449513.0,2,3
4320,449556.0,2,3
4321,449705.0,2,5
4322,449972.0,2,5
4323,449984.0,2,15
4324,450038.0,2,15
4325,450269.0,2,3
4326,450336.0,2,2
4327,450343.0,2,4
4328,450407.0,2,19
4329,450451.0,2,7
4330,450464.0,2,14
4331,450545.0,2,2
4332,450573.0,2,2
4333,450736.0,2,9
4334,450743.0,2,8
4335,450785.0,2,3
4336,450815.0,2,6
4337,450862.0,2,2
4338,450963.0,2,4
4339,450988.0,2,6
4340,450996.0,2,2
4341,451051.0,2,2
4342,451063.0,2,2
4343,451069.0,2,2
4344,451117.0,2,7
4345,451176.0,2,3
4346,451190.0,2,6
4347,451297.0,2,3
4348,451325.0,2,5
4349,451414.0,2,9
4350,451495.0,2,8
4351,451516.0,2,5
4352,451753.0,2,4
4353,451779.0,2,2
4354,452124.0,2,34
4355,452179.0,2,6
4356,452223.0,2,7
4357,452234.0,2,5
4358,452341.0,2,2
4359,452363.0,2,2
4360,452411.0,2,18
4361,452631.0,2,4
4362,452676.0,2,2
4363,452802.0,2,5
4364,452810.0,2,3
4365,452954.0,2,16
4366,453014.0,2,3
4367,453035.0,2,14
4368,453070.0,2,6
4369,453103.0,2,12
4370,453243.0,2,3
4371,453314.0,2,9
4372,453317.0,2,3
4373,453356.0,2,4
4374,453386.0,2,7
4375,453477.0,2,2
4376,453670.0,2,2
4377,453753.0,2,14
4378,453915.0,2,4
4379,453965.0,2,2
4380,454105.0,2,4
4381,454190.0,2,4
4382,454216.0,2,7
4383,454607.0,2,3
4384,454718.0,2,3
4385,454721.0,2,2
4386,454779.0,2,5
4387,454782.0,2,9
4388,454882.0,2,3
4389,454884.0,2,14
4390,454956.0,2,9
4391,455091.0,2,2
4392,455291.0,2,4
4393,455314.0,2,2
4394,455329.0,2,4
4395,455516.0,2,3
4396,455609.0,2,10
4397,455917.0,2,2
4398,456245.0,2,5
4399,456323.0,2,4
4400,456617.0,2,2
4401,456635.0,2,25
4402,456856.0,2,3
4403,457200.0,2,2
4404,457301.0,2,3
4405,457339.0,2,9
4406,457377.0,2,13
4407,457416.0,2,6
4408,457426.0,2,15
4409,457608.0,2,3
4410,457883.0,2,3
4411,457966.0,2,2
4412,458194.0,2,11
4413,458369.0,2,9
4414,458439.0,2,3
4415,458725.0,2,7
4416,458995.0,2,4
4417,459004.0,2,2
4418,459061.0,2,5
4419,459105.0,2,3
4420,459450.0,2,2
4421,459479.0,2,11
4422,459804.0,2,7
4423,459866.0,2,6
4424,459925.0,2,4
4425,460127.0,2,2
4426,460402.0,2,3
4427,460494.0,2,6
4428,460525.0,2,2
4429,460769.0,2,2
4430,460781.0,2,3
4431,460988.0,2,4
4432,461072.0,2,10
4433,461108.0,2,7
4434,461112.0,2,2
4435,461255.0,2,2
4436,461386.0,2,5
4437,461423.0,2,3
4438,461561.0,2,5
4439,461635.0,2,15
4440,461724.0,2,2
4441,461726.0,2,2
4442,461775.0,2,4
4443,461782.0,2,2
4444,461794.0,2,6
4445,461817.0,2,7
4446,461831.0,2,4
4447,462015.0,2,4
4448,462075.0,2,9
4449,462111.0,2,3
4450,462128.0,2,25
4451,462138.0,2,3
4452,462182.0,2,2
4453,462183.0,2,3
4454,462297.0,2,9
4455,462310.0,2,30
4456,462384.0,2,6
4457,462407.0,2,4
4458,462579.0,2,5
4459,462822.0,2,3
4460,462878.0,2,5
4461,463270.0,2,2
4462,463303.0,2,2
4463,463362.0,2,16
4464,463472.0,2,12
4465,463485.0,2,5
4466,463591.0,2,6
4467,463721.0,2,32
4468,463807.0,2,2
4469,463843.0,2,24
4470,463905.0,2,7
4471,463982.0,2,4
4472,464014.0,2,4
4473,464081.0,2,3
4474,464099.0,2,2
4475,464102.0,2,2
4476,464157.0,2,2
4477,464163.0,2,3
4478,464214.0,2,7
4479,464231.0,2,17
4480,464285.0,2,4
4481,464369.0,2,15
4482,464506.0,2,5
4483,464561.0,2,5
4484,464643.0,2,3
4485,464674.0,2,2
4486,464698.0,2,3
4487,464739.0,2,14
4488,464835.0,2,14
4489,464924.0,2,2
4490,464927.0,2,5
4491,465304.0,2,14
4492,465384.0,2,4
4493,465470.0,2,10
4494,465489.0,2,6
4495,465545.0,2,3
4496,465590.0,2,2
4497,465770.0,2,6
4498,465934.0,2,24
4499,466261.0,2,10
4500,466345.0,2,2
4501,466410.0,2,6
4502,466450.0,2,3
4503,466608.0,2,5
4504,466657.0,2,7
4505,466774.0,2,6
4506,466888.0,2,5
4507,467091.0,2,9
4508,467101.0,2,4
4509,467144.0,2,6
4510,467327.0,2,6
4511,467351.0,2,11
4512,467421.0,2,5
4513,467423.0,2,3
4514,467507.0,2,3
4515,467581.0,2,2
4516,467629.0,2,2
4517,467667.0,2,4
4518,467717.0,2,3
4519,467941.0,2,2
4520,467946.0,2,5
4521,468012.0,2,5
4522,468158.0,2,2
4523,468171.0,2,2
4524,468377.0,2,6
4525,468384.0,2,8
4526,468445.0,2,22
4527,468579.0,2,2
4528,468731.0,2,4
4529,468737.0,2,4
4530,469003.0,2,5
4531,469042.0,2,14
4532,469087.0,2,6
4533,469095.0,2,4
4534,469114.0,2,8
4535,469524.0,2,7
4536,469539.0,2,6
4537,469687.0,2,5
4538,469809.0,2,2
4539,469892.0,2,3
4540,469904.0,2,4
4541,469986.0,2,2
4542,469999.0,2,2
4543,470079.0,2,10
4544,470129.0,2,4
4545,470207.0,2,2
4546,470362.0,2,2
4547,470430.0,2,3
4548,470497.0,2,4
4549,470557.0,2,7
4550,470668.0,2,6
4551,470738.0,2,4
4552,470747.0,2,14
4553,470897.0,2,2
4554,470906.0,2,4
4555,470952.0,2,4
4556,471058.0,2,4
4557,471134.0,2,5
4558,471144.0,2,7
4559,471173.0,2,4
4560,471205.0,2,22
4561,471448.0,2,4
4562,471668.0,2,4
4563,471763.0,2,2
4564,471827.0,2,5
4565,471840.0,2,6
4566,472343.0,2,2
4567,472530.0,2,3
4568,472539.0,2,4
4569,472569.0,2,5
4570,473023.0,2,2
4571,473024.0,2,10
4572,473047.0,2,7
4573,473184.0,2,2
4574,473458.0,2,3
4575,473499.0,2,6
4576,473554.0,2,6
4577,473594.0,2,9
4578,473796.0,2,3
4579,473923.0,2,14
4580,474024.0,2,3
4581,474025.0,2,3
4582,474059.0,2,5
4583,474148.0,2,2
4584,474197.0,2,3
4585,474240.0,2,17
4586,474308.0,2,6
4587,474323.0,2,6
4588,474396.0,2,2
4589,474451.0,2,13
4590,474501.0,2,7
4591,474504.0,2,5
4592,474526.0,2,10
4593,474646.0,2,5
4594,474709.0,2,14
4595,474764.0,2,5
4596,474807.0,2,3
4597,474927.0,2,6
4598,475093.0,2,4
4599,475136.0,2,10
4600,475140.0,2,3
4601,475144.0,2,14
4602,475160.0,2,6
4603,475181.0,2,2
4604,475480.0,2,5
4605,475528.0,2,2
4606,475560.0,2,13
4607,475594.0,2,3
4608,475713.0,2,3
4609,475731.0,2,3
4610,475734.0,2,2
4611,475914.0,2,2
4612,475941.0,2,5
4613,476172.0,2,3
4614,476240.0,2,5
4615,476336.0,2,5
4616,476404.0,2,11
4617,476424.0,2,3
4618,476738.0,2,2
4619,476766.0,2,7
4620,476900.0,2,2
4621,476989.0,2,7
4622,477040.0,2,3
4623,477042.0,2,3
4624,477060.0,2,2
4625,477114.0,2,3
4626,477160.0,2,3
4627,477335.0,2,14
4628,477411.0,2,2
4629,477430.0,2,2
4630,477557.0,2,5
4631,477607.0,2,2
4632,477624.0,2,2
4633,477728.0,2,11
4634,477742.0,2,2
4635,477769.0,2,4
4636,477823.0,2,3
4637,477841.0,2,3
4638,477982.0,2,4
4639,478001.0,2,3
4640,478095.0,2,19
4641,478192.0,2,2
4642,478387.0,2,4
4643,478672.0,2,7
4644,479027.0,2,7
4645,479216.0,2,2
4646,479244.0,2,3
4647,479245.0,2,6
4648,479356.0,2,15
4649,479377.0,2,5
4650,479414.0,2,2
4651,479496.0,2,10
4652,479516.0,2,8
4653,479539.0,2,3
4654,479733.0,2,4
4655,479903.0,2,4
4656,479995.0,2,14
4657,480048.0,2,2
4658,480075.0,2,11
4659,480080.0,2,12
4660,480163.0,2,18
4661,480221.0,2,11
4662,480250.0,2,3
4663,480473.0,2,2
4664,480729.0,2,3
4665,480892.0,2,10
4666,481096.0,2,9
4667,481105.0,2,2
4668,481309.0,2,2
4669,481331.0,2,2
4670,481350.0,2,3
4671,481395.0,2,3
4672,481509.0,2,7
4673,481613.0,2,6
4674,481719.0,2,8
4675,481781.0,2,5
4676,481785.0,2,20
4677,481881.0,2,2
4678,481950.0,2,5
4679,481951.0,2,9
4680,481977.0,2,22
4681,482088.0,2,3
4682,482090.0,2,4
4683,482105.0,2,7
4684,482360.0,2,4
4685,482538.0,2,9
4686,482648.0,2,21
4687,482741.0,2,18
4688,482782.0,2,22
4689,482861.0,2,7
4690,482986.0,2,5
4691,483032.0,2,12
4692,483131.0,2,4
4693,483165.0,2,4
4694,483166.0,2,6
4695,483209.0,2,2
4696,483483.0,2,3
4697,483639.0,2,3
4698,483717.0,2,2
4699,483724.0,2,2
4700,484122.0,2,5
4701,484200.0,2,10
4702,484345.0,2,4
4703,484486.0,2,8
4704,484572.0,2,3
4705,484615.0,2,2
4706,484651.0,2,12
4707,484675.0,2,2
4708,484762.0,2,3
4709,484929.0,2,3
4710,484989.0,2,3
4711,485044.0,2,4
4712,485061.0,2,6
4713,485070.0,2,7
4714,485167.0,2,9
4715,485224.0,2,11
4716,485228.0,2,2
4717,485261.0,2,4
4718,485349.0,2,5
4719,485606.0,2,2
4720,485721.0,2,2
4721,485746.0,2,13
4722,485801.0,2,5
4723,485876.0,2,3
4724,486024.0,2,4
4725,486092.0,2,2
4726,486171.0,2,3
4727,486180.0,2,11
4728,486231.0,2,6
4729,486291.0,2,8
4730,486426.0,2,27
4731,486548.0,2,6
4732,486634.0,2,55
4733,486671.0,2,15
4734,486729.0,2,15
4735,486781.0,2,6
4736,486807.0,2,3
